Reviews,Date
"aplikasi rogu ini bagus banget dan membantu banget deh pokoknya! dulu sebelum aku daftar ROGU aku gk pernah dpt juara , Tp kini setelah aku mendaftar! bukan hanya dapet juara tp aku bahkan bisa ikut seleksi olimpiade tingkat kecamatan dan aku terpilih untuk mewakili SMA kecamatanku untuk olimpiade kimia tingkat kabupaten😊😊 . jadi aku saranin buat kalian yg masih ragu untuk mendaftar , segeralah mendaftar karna ini membantu banget terutama untuk orang yg males nulis kaya aku😜 By : pelajarmaluku",27 April 2019
"Nilai ulangan saya dulu dibawah rata rata,semenjak ada aplikasi belajar di HP itu lebih mudah dipahami dan saya terus giat belajar melalui HP.Ketika sudah belajar ulangan pun tiba dan nilai saya sudah tidak dibawah rata rata lagi. Terimakasih Brainly",20 Juli 2020
"Aplikasi paling luar biasa! Sangat bermanfaat, membuat siswa jadi pintar, bisa tambah penghasilan, dan bisa ketemu iqbaal! Terimakasih ruangguru! ❤❤ ohya bagi yang belum langganan gunakan kode DIANKCOFSWV yaa nanti akan dapat diskon loh",21 September 2018
"Aplikasi belajar No. 1 Terima kasih ruang guru, aplikasi yang sangat membantu generasi muda untuk meningkatkan kemampuan belajar. Ruangguru juga dapat mengasah otak saya dalam memahami, berpikir, dam menjawab soal yang ada, materi-materi di ruang guru juga lengkap, animasi videonya juga menarik, tidak membosankan, suka deh pokoknya, rangkumannya juga lengkap, bank soal juga banyak sekali, Tryoutnya juga banyak, terakhir nih, ada peringkatnya juga. Seru banget.Ruangguru BIMBEL ter the best.",29 Juni 2020
"Ruang guru memang terbaik, saran saya videonya bisa diatur kualitas gambar agar lebih hemat nonton videonya. Oh iya, mungkin jika ada subtitle bisa membantu user yang punya kekurangan dipendengarannya. Terimakasih",20 Januari 2019
"Saya sangat mengapresiasi ruangguru❤ aplikasi belajar yg sangat bagus menurutku. Kesalahan2 diperbaiki dan saya merasa nyaman dan senang saat belajar. Terima kasih ruangguru sudah membantu kami, pelajar indonesia. Walaupun belajar dirumah tapi tetap mengasyikkan. Dan itu semua gratis. Ditambah lagi kuota2 gratis yg benar2 membantu kami dalam belajar. Terima kasih ruangguru",30 Maret 2020
"Sangat bermanfaat sekali, bisa liat video materi pelajaran yang menarik jadi mudah untuk dipahami. Juga banyak soal2 yang bisa digunakan untuk terus mengasah kemampuan, sangat suka dgn aplikasi ini😊",26 Oktober 2020
"Halo, tolong untuk materi getaran gelombang (fisika kelas 8) video nya diperbarui menjadi konsep kilat, karena materi getaran gelombang itu sulit, jadi butuh yang konsep kilat supaya ga lama lama belajarnya, jadi lebih cepat paham juga. Ini materi getaran gelombang ya, bukan yang materi gelombang bunyi (nanti salah lagi)",28 Maret 2021
"Ruangguru membantu juga membuat saya lebih memahami materi yang sudah disampaikan di sekolah tetapi untuk server ruangguru terkadang error padahal jaringan juga sudah lumayan, wifi dan penyimpanan pun mendukung. Kedepannya jika ada update-an terbaru di playstore, tolong di perbaiki server nya, bukan hanya tampilan nya saja. Kalau bisa saat saya menonton video di mode offline, waktu belajar saya terekam di laporan belajar. Sekian, terima kasih!",5 September 2022
Aplikasi yang sangat bagus. Tapi sangat d sayangkan pelajaran yang saya cari tidak ada di aplikasi ruang guru ini. Saya mencari pelajaran (Ilmu Pelayaran) belajar tentang ploting peta dan menghitu waktu tempuh kapal dari tempat tolak hingga tempat tujuan. Klo bisa tambahkan pelajaran yang saya cari itu...,13 Oktober 2018
"Hi....ruangguru saya ingin memberi tahu bahwa,mengapa ya? setiap saya membuka aplikasi ruangguru tiba-tiba keluar sendiri padahal ram/penyimpanan masih ada ruang dan koneksi juga sudah bagus.Dimohon perbaiki masalah ini agar tidak ada kendala untuk kedepannya,terima kasih.",3 November 2020
"Aplikasi ruang guru sangat luar biasa, menawarkan solusi dari setiap masalah yang dihadapi oleh siswa, kapanpun dan dimanapun kamu bisa menggunakan apk ini karena sangat mudah dan tentunya harganya terjangkau ditambah banyak promo serta diskon yang berlimpah",26 Oktober 2020
"Fitur belajar nya menarik dan mudah untuk di pahami, karena saya tipe orang yang selit memahami jika tidak ada video atau penerangan langsung, otomatis saya tidak akan paham materi itu, tapi di Ruang guru ada video pembelajaran yang membuat saya mudah memahami materi yang ingin saya perdalam. TERIMAKASIH RUANG GURU 🥰🥰",30 Agustus 2020
sangat mudah dipahami materinya bahkan ada soal soal ujian nya keren banget pokok dan video nya ngk bikin bosan karena ada animasinya seru banget belajar di ruang guru .,10 Maret 2020
Terimakasih ruang guru dan Skill Academy atas materi yang telah diberikan sangat bermanfaat sekali dan sayapun dapat memahaminya dengan cepat. Materi yang diberikan sangat baik murah dipahami lengkap dan jelas tutor sangat lah berpengalaman sehingga bisa memberika pelatihan yang sangat sangat berguna bagi banyak orang. Terutama dari skill academy ini. Sukses selalu untuk skill academy. Terimakasih.,23 September 2020
"Aplikasi ini sangat membantu banget buat aku, tutornya sudah berpengalaman, dan cara mengajarnya juga menggunakan vidio yang beranimasi yang membuat semua siswa jadi terus giat belajar dan ga bosan bosan. Sukses terus Ruang Guru dalam memotivasi anak bangsa:')",22 Oktober 2018
"Aplikasi nya keren paraaah, penjelasan nya mudah buat di mengerti, kata² nya singkat jelas padat, latihan² soalnya juga bagus, banyak animasi nya jadi gk ngebosenin kalo belajar",28 Juli 2019
"Sangat membantu dalam proses belajar dirumah. Selain penjelasan dengan video animasi, materi yang disampaikan singkat, jelas, dan mudah dimengerti dan setelah video ada latihan nya juga yang diberikan Woww. Sukses terus Ruangguru 😁",25 Oktober 2020
Wah keren aplikasi nya aku butuh sekali ini untuk belajar karena saya kelas lima kalo kelas enam ada un saya mesti butuh sekali.ada rangkuman lagi jadi lebih mudah diangat kalo ada latihan soal yamg jawabam salah dibawah nya tetap ada rangkuman menurut ku ini aplikasi nomor satu!👍👍👍,21 Agustus 2019
"Tolong perbaiki di bagian Latihan Topik, karena di bagian ini sering error, misalnya tunggu beberapa saat. Di bagian kenaikan level, kok saya masih di level 2 terus(padahal sudah di-update). Selebihnya bagus. Mohon untuk diperbaiki supaya menjadi lebih baik, Terima kasih.",17 Maret 2020
"Ka... tolong perbaiki bug yang ada ntah ini cuma hp saya ato semua khalangan mengalami, padahal hp ku juga ram nya 4 kayaknya ga mungkin klo cuma hp ku, sisa penyimpanan pun masih banyak.. bug nya tuh klo ak pas download video lebih dari 1 suka stuck.. ga bisa di gerakin hp aku..lama banget pulihnya.. kecuali kalo keluar dari ruanggruru malah bisa di gerakin hp ku..tapi alhasil download nya ga selesai malah ngulang lagi.. tolong perbaiki dong ka di update selanjutnya",15 September 2019
"Awalnya aplikasinya sangat membantu.Tapi setelah beberapa lama ketika sy mau menonton vidio pembelajarannya,loading nya sangat lama tdk seperti biasanya Begitu juga ketika sy mau mendownload vidionya.Sampai baterai hp sy hampir habis karena nunggu vidionya mulai. Sy sangat yakin ini bukan karena masalah jaringan.Tolong kalau bisa di perbaiki lagi.🙏🙏🙏",20 Maret 2019
"Saya pengguna kartu prakerja, tapi saya sudah mengenal ruang guru sekitar 1 tahun yang lalu. Belajar diruang guru sangat mudah dimengerti dengan tutor2 yang berpengalaman dan asik sehingga belajar jadi menyenangkan. Materi disampaikan dengan video yg mudah dipahami, soal ujian dengan pembahasan yang mudah dan harga nya terjangkau",2 September 2020
"Semenjak belajar di ruang guru jd enak aja gt.. Belajar ga perlu jalan jauh, bisa sambil tiduran, dmn aja bisa, gak terlalu teratur, tapi sm aja kyk bimbingan belajar di luar tetep mudah di pahami.. Good luck buat ruang guru",14 Oktober 2018
"Wah! Ternyata aku belajar di ruangguru memang benar soal mudah sekali di pahami terus ada videonya ada animasinya jika udah selesai vidio ada soal setelah soal ada pembahasannya yg tadinya nilai aku 60,70,sekarang jadi 80,90 keatas terima kasih ruang guru",27 Juli 2019
Aplikasi ini sangat membantu saya dalam menguasai materi sekolah. Dengan aplikasi ini saya bisa belajar dengan mudah. Dan fitur-fitur yang disediakan Ruangguru juga bagus banget bikin jadi semangat belajar walaupun susah materinya. Pokoknya Ruangguru the best deh🥰👍🏻,27 September 2020
"Keren sih,, mudah dimengerti dengan cepat juga, bayar langganan satu tahunnya juga lumayan murah ya, bahkan lebih mura dari pada SPP kita setahun yang harus bayar beberapa bulan mahal klo di jumlah nya. Klo ruang guru itu dia lebih murah soalnya ada potongan harga buat pengguna baru dapet segala yang kita butuhkan buat belajar. Thx ruang guru",4 Desember 2023
"Kadang kalo saya liat videonya suka loading banget dan mengganggu banget dan kendalanya cm loading doang,tapi saya suka ruang guru krna banyak bngt soal"" dan pembahasannya,mudah banget dimengerti,nilai saya jauh lebih baik dr sebelumnya,gak ngebosenin,jd smangat buat belajar,guru""nya ramah"",ada animasi jg suka.doain ya smga bisa masuk SMA NEGRI favorite dn 2019 dpt nem pling tinggi.Amin",21 Desember 2018
"Media Pembelajaran yang sangat bagus sudah menggunakan teknologi, Materi yg di sampaikan jg menarik sehingga Mudah di pelajari dan di pahami, semoga bisa jadi aplikasi edukasi andalan kedepannya sukses ruangguru.",28 Juni 2019
"ruangguru aplikasi bimbel yang keren banget jaman now lah, bikin kita tambah ngerti dalam pelajaran dan juga harga nya lebih murah dari bimbel konvensional, trus materinya lengkap ada latihan soal dan quiz yang bikin belajar kita tambah seru aplagi mau naikin level.",6 Juli 2019
"Sangat membantu pembelajaran para pelajar dan mahasiswa dan pengajar dalam memahami dan memperdalam penguasaan ilmu. Lengkap mulai dari latihan soal, video tutorial materi pembelajaran, dll. Les belajar versi online.",1 Mei 2020
"aplikasinya bagus bangettt, ngebantu banget buat aku yang cara belajarnya memang audiovisual. tapi abis di update kok malah lag & ga bisa nonton vidio. aku coba install ulang, pas mau log in lagi malah ga bisa, selalu ke force stop sendiri. mohon perbaikannya ya 🙏🏻",5 Juni 2023
Saya sangat senang belajar di ruang guru. Sangat menyenangkan. Gk monoton hanya membaca tulisan saja. Ada latihan soalnya jugak. Setelah nonton vidio langsung di kasi latihan soal. Kalo bisa jawab soalnya itu si yg paling nyenengin. Tapi ada beberapa mata pelajaran yg kurang lengkap materinya. Dan agak beda sama di sklh. M,12 Oktober 2019
"Aku terbantu banget sama ruangguru. Selama masa pandemi ini terkadang materi yang diberikan guru sulit dipahami dan harus baca berulang ulang agar bisa paham tapi semenjak pakai ruangguru pemahaman materi ku jadi lebih bagus, kalo bingung dan kurang paham tinggal buka ruangguru dan liat video pembahasan. Selain itu setiap selesai video pembahasan pasti ada kuis buat melatih pemahaman kita juga.Terimakasih ruangguru👍",3 Agustus 2021
"Aplikasi nya bagus kak, mudah banget buat di pahami... Sampe bisa buat jadwal belajar! Tapi ada sedikit masukan Dari aku, kalo pelajarannya kurang lengkap kak, biasanya kan ada PJOK. Selepas ituu saya berterimakasih banget sama ruangguru!!! Emm, itu aja ya.. Skian terima kasih RUANGGURU!!🌟",29 Juli 2021
Maaf aku kasih 1 bintang. Karena ada sebuah error di fitur adapto. Setelah saya menjawab suatu kuis dalam video tiba-tiba mentok dikuisnya dan videonya tidak berlanjut. Sudah 2 kali saya update tapi masih sama saja. Tolong kepada developernya untuk diperbaiki 🙏,22 Juli 2021
"Saya sangat menyukainya karena tutornya menjelaskan secara detail dan rinci sehingga mudah dimengerti, namun satu permintaan saya kepada pihak ruang guru untuk menambahkan pelajaran minat seperti matematika peminatan supaya lebih lengkap selebihnya sangat perfect☺️",20 September 2018
"Ga benar, katanya masih bisa ada suaranya meskipun terganggu karena buka aplikasi lain. Tapi kenapa udah Android versi baru kok ga dengar lagi suara LT pas masuk. Udah pun ga ada suara, notif ga jelas. Server jelek serba error lagi. Plis biar bisa juara kenapa begini servernya?😠",4 April 2022
Aplikasi Ruang guru menjadi tempat sarana belajar yg sangat baik untuk pendidikan siswa siswi maupun mahasiswa di Indonesia... pembelajaran penjelasan pembahasan sangat detail dan mudah sekali di pahami..sangat baik untuk pendidikan siswa di Indonesia..good sekali Ruang guru..maju terus ..,11 September 2020
"Aplikasinya membantu, dulu nilai ulanganku selalu dibawah kkm paling tidak nilaiku dapat 50,40,60,dan seterusnya. Sekarang nilaiku menjadi naik 85 dan 90. Banyak membantu ini aplikasi. Download ini aplikasi bermanfaat banget",20 Agustus 2019
"aplikasi ini sangat menyenangkan dan sangat mudah dipahami terimakasih ya...ruangguru.....karena aplikasi ini membuat nilai saya jdi berubah drastis. dulu nilai mtk ku 75,80,85 sekarang nilai mtk ku jadi 90,95,100. dan aplikasi ini sangat membantu meningkatkan kemampuan untuk belajar sekali lagi terimakasih ya ruang guru.....",10 Februari 2019
"ruangguru sangat membantu dalam belajar, namun kadang ada beberapa materi yg tidak dijelaskan secara detail, dan ada video yg salah edit/gambar/tulisan tidak singkron dengan apa yang dijelaskan oleh gurunya, dan juga ada soal yg pembahasan dan jawabannya berbeda. dan juga saya kan berlangganan untuk stan, namun tidak disediakan soal2 usm pkn stan.",16 Juni 2019
"Ruang guru aneh gajelas sering eror pokoknya males sekarang buat belajar di ruang guru. Masa tiap nonton videonya pasti ada tulisan ""Sesi offline expired"". Pasti tiap ada tulisan itu nanti tiba"" keluar dari videonya, trs pas masuk ke video nya lagi nunggu loading lama bet. Apk gajelas udah bayar mahal"" malah kayak gitu. Perbaiki dulu lah apk nya jangan cuma mentingin promosi!! Edit = Saya sudah melakukan itu semua. Dan ram saya itu 8 GB dan internal masih 84 GB, masalah dari hp saya gamunkin!!",5 Desember 2020
Matematika jadi gampang ... Yang ada malah susah karena master teacher kk riki nya gak jelasin dengan benar sehingga saya jadi bingung dibuatnya . Seluruh video MTK dari kk riki itu bermasalah (videonya) dan pengajaran materi yang tidak pas.Kebanyakan videonya langsung bahas soal . Lah Dasar nya aja belum tau tiba tiba bahas soal memang ada rumus nya tapi gak dikasih tau itu rumus apa Materi sub bab nya juga ngelost.Lebih baik ganti aja dengan kk dhanar atau kk elis dengan ulasan materi yg bagus,3 September 2019
Luar Biasa. sangat mudah dimengerti. walaupun saya agak kesulitan dalam Fisika dan matematika. tapi berkat RG saya bisa lebih paham karena rumus yang diberikan tidak seabreg dan terlalu banyak. dan fitur animasi juga sangat membantu dalam gambaran pemikiran sehingga mudah dipahami. terima kasih RuangGuru.,25 Agustus 2019
"Oke apk nya sih lumayan dan penjelasan nya cukup enak untuk dilihat tapi,tolong dong kak kalo saya mau putar video nya selalu loading terus dan tolong kak untuk mengurangi kuota ketika saya memutar video nya kan kasihan buat hp yg jadul kayak hp saya ini mau belajar juga susah tolong di bantu ya kak..😊😊",1 Desember 2018
"Bagus sii ruangguru, tp kadang buat video matematika untuk ""bbrapa"" materi terlalu panjang dan nguras waktu cmn untuk 1 materi aja, jd kadang nontonnya jd bosen. Di tingkatin lg ya jadi lebih singkat dan jelas.",20 September 2020
"Aku suka banget sama RUANGGURU, berkat ruangguru pengetahuan aku lebih luas lagi, terus belajar juga gak mudah bosen, lebih jelas dan buat aku sangat paham. Cuman aku pengen banget nih yg perlu ditambahkan yaitu di video pengajaran mapel b.inggrisnya. kalau misalnya sedang percakapan menggunakan bahasa Inggris, dibawah videonya di tulis apa yg mereka ucapkan dan terjemahan nya, pasti kami jadi lebih paham dan lebih cepat mahir menggunakan bahasa Inggris. Terimakasih. Makin Sukses ruangguru🥳🥳😁",26 September 2020
Suka banget sama app ini. Sangat membantu banget dalam proses belajar saya kalau saya ga ngerti disekolah. Akan tetapi akan lebih baik jika resolusi video nya ada yang 360p juga. Soalnya didaerah saya sering susah sinyal jadi agak load kalau mau buka video yang ukurannya 480p maupun 720p 😅,9 November 2019
"Aku adalah pemula, atau calon pendidik. Sehingga sangat perlu banyak mengarungi dunia pendidikan. Tak hanya pengalaman yang merupakan guru terbaik, tetapi pengetahuan dari baca pun juga. Dan akhirnya kutemukan aplikasi Ruangguru. 1kata, untuk aplikasi Ruangguru : perfecto.",12 November 2018
"Ruangguru adalah aplikasi belajar keren dan bagus banget, penjelasan dari guru nya sangat bagus, lengkap dan mudah dipahami, Banyak fitur keren dan menarik di ruangguru, jadi belajar tidak terasa membosankan, pokoknya keren, dijamin ga nyesel buat download ruangguru, menjadi pintar ga perlu ribet 👍, belajar aja diruangguru, sukses terus ruangguru.",17 Maret 2021
"Kenapa ya materi untuk sbmptn di hapus semua, malah diganti isinya latihan soal. Soalnya masih agak bingung jg kalo langsung latihan soal belum ada materi nya, padahal sebelumnya sudah bagus diberikan materi dulu baru latihan soalnya tetapi malah di update. Saran dari saya dibuat tempat berbeda antar materi dan materi lalu soal dengan soal.",22 Desember 2019
"Sangat membantu! Walaupun harus membayar tetapi fasilitas yang disediakan sebanding dan bikin faham. Selain itu juga bisa diakses kapan saja,di mana aja, dan terserah mau berapa lama. Pokok nya terus berkembang ruang guruu!!!😘💋💋 tapi kenapa ya di bagian latihan topik kalo di akun ku waktu sudah selesai selalu nggak ke scan nilai nya jadi nya nggak dapet xp, mohon diperbaiki yaa🙏🙏",8 September 2019
"mohon maaf sebelumnya, tolong perbaiki lagi kualitasnya saat seluruh Indonesia memakai fasilitias RB khususnya, hal server down tidak terjadi lagi terus-terusan. hampir setiap waktu saya mau belajar di jam-jam pada umumnya, video RB loading setemgah jam nyampe loh. tolong ya untuk masalah ini segera diselesaikan. terimakasih.",19 September 2018
"Aplikasi ini sangat membantu saya dalam belajar, cara menerangkan materi jelas, dan mudah dimengerti. Namun yang sanagt disayangkan tidak semua mata pelajaran tercantum di Ruang Guru mohon diperbaiki kembali:)",5 November 2019
"Ruang guru sangat membantu sekali, video dengan penjelasan yang sangat mudah dipahami, rangkuman yang mudah dipahami juga, serta latihan soal yang banyak sekali. Terimakasih ruang guru. Aku baru nyoba, langsung paham ttg suatu materi padahal di sekolah belum dijelaskan😉",21 Juli 2019
"Dulu saya kalau mau belajar tu suka bosen terus materinya tu susah masuk ,tapi setelah saya pakai ruangguru cara belajar saya jadi lebih efisien dan gak ngebosenin ,terus ruangguru tu simple banget karena bisa dipakan dimana aja dan kapan aja ,apalagi kalau pas ada waktu luang ,saya seneng banget karena bisa belajar pakai ruangguru. Terimakasih ruangguru😊😊😀",18 Oktober 2019
"Tolong dong koneksinya video dikit dikit macet buffering pas lagi diputer, terus ujung ujungnya gagal memuat video, padahal memori masih banyak dan pake wifi, streaming youtube lancar, jadi susah saya mau belajar untuk utbk tinggal beberapa jam lagi lama di buffering",10 Mei 2019
"Dulu waktu awal-awal langganan ada fitur namanya roboguru plus, yg tiap digunakan harus pakai koin yg harga belinya juga lumayan :) Aku beli karena katanya dulu tiap sesi tanya (1 koin) bisa nanyain soal sebanyak mungkin. Trs sekarang fitur roboguru plus itu satu sesinya cuma bisa digunakan untuk 1 soal saja, yg mana satu sesi ngabisin satu koin yg harganya lumayan. Cukup kecewa sih, kenapa peraturannya jadi diubah gini? padahal harga koin nya juga gak turun 🙂🙏",31 Januari 2023
"Udh nyoba ni apk, pertama kali nya gk tertarik terus coba"" Aj deh, akhirnya cocok dengan akunya malah hampir semua mata pelajaran yg selama ini ku anggap sulit ternyata mudah di taklukin, bener² ngebantu banget di masa pandemi gini!!!!!!! Thank you, Ruangguru!!!!!!!!!!❤❤❤semoga kedepannya bisa lebih maju dan berkembang lagi!!!!!!!!!!!! Gegara ni apk jadi semangat lagi aku belajarnya!!!!!!!!! Yg dulunya minder sekarang jadi optimis ☺☺☺",13 Agustus 2021
"Aplikasi nya bagus terutama untuk para siswa yang sedang belajar di rumah saat ini. Dengan ada nya aplikasi ini kalian bisa belajar sambil bersantai dari rumah. Para pengajar nya juga sangat ahli dan berpengalaman di bidang nya. Materi-materi yang di sampaikan juga mudah di mengerti. Buat kalian yang masih bingung mencari aplikasi belajar online terbaik, cobalah untuk menggunakan aplikasi ini, karena materi nya berkualitas dan mudah di pahami. Selamat mencoba dan semoga bisa sukses ke depan nya.",6 September 2020
Aplikasi belajar online yang sangat menarik 😍. Sistem belajar yang disesuaikan dengan seiring perkembangan jaman dimana teknologi semakin berkembang pesat. Di ruang guru kita bisa belajar lebih fokus dengan adanya video tutorial. Selain itu materi yang di sajikan ruang guru juga sangat lengkap dengan penjelasan menggunakan animasi-animasi yang tidak membuat siswa-siswi merasa bosan.,16 Juli 2019
"Dengan aplikasi ini. Kami bisa mendapatkan materi plus yang lebih efektif. Apalagi buat kelas 12 yang harus mempelajari materi dari kelas 10. Kan kebanyakan udah pada lupa tuh. so, ruangguru sangat membantu meringkas materi dengan tetap padat dan mencakup semuanya.. Semoga kami dapat melakukan yang terbaik. Sukses terus ruangguru 😊",14 Maret 2020
Hari ini hasil ujian aku keluar.. dan gak nyangka banget dapet peringkat 2 Sejurusan.. dapat nilai bagus lagi.. Ga sia sia belajar di ruangguru.. pelajaran nya lengkap konsepnya mudah dipahami.. pokoknya the best,14 Juni 2022
Terimakasih Ruangguru. dengan adanya video yang mudah di pahami sehinga sangat bermanfaat sekali. penjelasan materi pun sangat detail. dapat menambah wawasan dan mempelajari hal-hal baru. dengan adanya ruangguru saya jadi semangat untuk terus belajar. Terimakasih Ruangguru. Sukses Selalu.,18 September 2020
"Kualitas video yang bisa dipilih sangat tinggi, minimal di 480p, untuk developer tolong ditambahkan paling tidak 360p atau 240p, karena tidak semua jaringan internet kami stabil, kasihan mereka termasuk saya yang tinggal di pedalaman dengan akses internet yang minim, terimakasih.",13 Oktober 2020
"Aku pengguna ruangguru dari tahun 2019,mengapa dan kenapa??setelah ada adapto,saya coba nonton dan bisa sentuh video...,keren sih,but setelah aku sentuh untuk materi tambahan,malah error,setelah pindah video(materi tambahan)malahan ga bisa di sentuh untuk memulai,mau itu screennya,play buttonnya,tombol skip dll,mohon bantuannya,terima kasih!",20 Januari 2022
"applikasinya lumayan sih, tp kenapa gk disediakan video mode offlinenya, yg ada cuman bebas kouta, akan lebih bagus kalau ada mode offlinenya jadi kita bisa belajar dimana aja, masa aku dirumah ada wifi, tp pas disekolah pengen belajar tp online, kan kita sudah bayar",11 Maret 2019
"Aplikasi belajar yg sangat bagus.. Sehingga pelajarannya mudah banget dipahami,,dimengerti,,dll Guru²nya ngajarnya juga Tidak terlalu cepat menjelaskannya dan guru²nya mrnggunakan kata² yg mudah dimengerti.. #Ruang guru_Aplikasi belajar_yg bagus..👍🏻",8 November 2019
"aplikasi ini memang sangat membantu bagi saya untuk belajar,namun saya punya saran agar develover menambahkan cara pembayaran melalui via pulsa karena saya yakin tidak semua orang memiliki kemampuan untuk mentransfer melalui via bank ataupun indomarer contohnya saja,saya pribadi dimana didaerah saya tidak terdapat indomaret dan orang tua saya juga tidak punya rekening. Oleh sebab itu saya mohon pertimbangannya untuk menambahkan cara pembayaran melalui via pulsa terima kasih.",11 Februari 2019
"Aplikasi ruangguru bagus banget . Dulu waktu aku belum download aplikasi ini kalo belajar suka bingung soalnya ada yang gak ngerti gitu , setelah download aplikasi ini ,aku lebih gampang belajarnya soalnya ada yang jelasin dan vidionya di kasih animasi gitu jadi belejarnya lebih seru. Makasih ruangguru:)",8 Januari 2020
Sebenarnya saya suka sih sama ruang guru karena materinya yg di kemas sedemikian rupa agar mudah di pahami tapi masalahnya adalah tolong dihapuskan fitur sesi offline habis itu soalnya mengganggu sekali sudah di download malah harus hidupkan paket lagi agar bisa di putar videonya 😡,31 Maret 2023
"Bagus buat anak yang sukanya main game mulu niihh, ortu bisa bikin challenge atau misi buat anaknya yg suka ngegame, agar menyelesaikan 1 bab di ruangguru, dan dapat memainkan game. Dan juga yg belajar di Ruangguru bakal seneng deh, soalnya video nya ber animasi, menarik, dan mudah di mengerti!",18 Januari 2020
"Update-an sekarang banyak bug nya, jadi saya mencet video 1 fisika kelas 12,giliran saya pencet tanda panah,biasanya kan muncul soal, eh yang muncul malah rangkuman mulu, terus pas buka video terkadang gk urut....gimana nih",9 Juli 2020
"Maaf banget nih, ram hp saya 6 gb, ruangan tersedia 64 gb. Saya udh unduh video biar offline tapi pas mau nonton kok tetep aja loading, akhirnya pake internet di video yg udh diunduh tapi tetep aja loading terus ga keluar videonya. Dan akhirnya aplikasinya ngehang sendiri. Itu modal besar mending dipake buat memperbaiki kualitas app daripada dipake buat promosi besar besaran ampe ngeganggu saya mau nonton tv. Sayang banget duit dihabisin buat artis, pdhl semakin kesini kualitas makin menurun.",1 Agustus 2020
"berkat ruang guru, saya yang awalnya tidak terlalu menyukai fisika, menjadi lumayan suka dengan fisika, sehingga niat saya untuk meningkatkan nilai , tidak cepat pudar karna ada bimbingan dari aplikasi ini.terima kasih :)",27 Maret 2019
"berkat ruang guru, saya yang awalnya tidak terlalu menyukai fisika, menjadi lumayan suka dengan fisika, sehingga niat saya untuk meningkatkan nilai , tidak cepat pudar karna ada bimbingan dari aplikasi ini.terima kasih :)",27 Maret 2019
"karena aku tipe pembelajar audio visual, ruangguru adalah media terbaik dan kini pun aku punya pengalaman belajar yang supeeeeer menyenangkan. thanks!!!! Ohiya, aku mau tanya.. Kenapa ya kita udh bayar aplikasi, tapi ruangles onlinenya juga harus bayar lagi? :(😭",17 Januari 2020
"Suka banget sama ruang guru ini, karna memudahkan kita untuk belajar dan memahami materi. Selain itu, aplikasi ini memiliki animasi yang menarik sehingga membuat belajar menjadi tambah semangat dan tidak membuat bosan.",14 November 2020
"aplikasi ini sangat bagus, di aplikasi ruang guru ini membantu saya dalam pelajaran yang saya kurang kuasai disekolah. dan membantu saya jika kesulitan dalam mengerjakan tugas. dan selalu ada disaat dibutuhkan. pokoknya recommend banget deh. Nyesel kalau gk download.",9 Januari 2019
"Belajar di ruangguru itu seru banget, aku nggak pernah bosen belajar di aplikasi ruangguru sampai kuota abis, dan sekarang untung aja ada vidionya udah bisa di download jadi lebih hemat. Aku baru satu semester pakai aplikasi ruangguru/ baru beberapa bulan aja dan hasilnya memuaskan banget, aku ranking 7 , padahal dulu itu ranking 30 bisa bayangin nggak sih jauh banget naiknya 😭 😭 Terima kasih ruangguru💜💜💜 pokoknya kalian harus download dan langganan deh!!!",20 Januari 2019
"Agak Ngeselin, gua udh jawab 40 soal di Bank soal, eh waktu mau Ngumpul malah error, gua tunggu 10 menit, tetep ajaa. Penyimpanan, WiFi, Hp, update apk OKE kok semua. Tapi tetep aja Error sistem nya. Gimana si, yg lebih parah nya, udh ga bisa Kumpul, MENG- SIMPAN DAN KELUAR aja Ga bisa, Harus Rilog, dan Soal yg gua Kerjain harus ulang lagi dari awal. Ngeri si, kecewaa",9 Oktober 2022
"Gak nyesel beli lagi. Banyak perubahan yang telah terjadi dalam jangka waktu 1 tahun. Animasi mulai meningkat, tutor yang gak kaku (walaupun kadang agak cringe saat memberikan lelucon), dan soal-soal yang berlimpah. Bagi kalian yang gak suka gerak-gerak dan berpikir bahwa bimbel terlalu mahal, ini bisa jadi tujuan kalian. Ayo download sekarang dan rasakan sendiri. (Dari seseorang yang akhirnya menaruh review yang wajar)",22 September 2019
"Saya sangat menyayangkan ketika saya menggunakan fitur RoboGuru untuk membantu penyelesaian tugas saya. Awalnya foto yg saya ambil bagus (jelas), tapi stelah saya kirim trnyata kualitasnya sangat berubah, bahkan tulisannya hampir tidak trlihat. Selain itu, pembahasan soal yg diberikan pun kurang kurang sesuai dgn soal yg d berikan. Mohon d perbaiki, terima kasih.",17 Februari 2019
"Ruangguru keren banget. Penjelasannya mudah dipahami dan dimengerti. Aku suka sekali menjawab soal di latihan soal. Tapi lebih bagus jika soalnya diperbanyak biar semangat belajarnya. Jika soalnya diperbanyak bintangnya kukasih 5. Itu saja saran saya, Semoga bermanfaat. Sukses terus ruangguru!",15 Agustus 2019
"Ruang guru ini bagus dari video nya yang menarik karena beranimasi, lalu cara tutor menyampaikan materinya, dan durasi video yang tidak terlalu panjang sehingga membuat orang tidak bosen, namun lebih ditingkatkan lagi ya min tambahin mata pelajaran untuk siswa SMK. Semoga Ruang guru semakin sukses 👍👍",3 Juni 2020
